MarketID,MarketName,EntryDate,CommodityID,CommodityName,ModalPrice,Arrival,Unit,Season
214,Iewduh(Shillong),02/22/2017,1,Rice,3650,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/22/2017,41,Ginger,1500,12,Quintal,March to Mid April
214,Iewduh(Shillong),02/22/2018,1,Rice,3900,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/22/2018,41,Ginger,1500,25,Quintal,March to Mid April
214,Iewduh(Shillong),02/22/2019,1,Rice,4200,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/22/2019,41,Ginger,6500,15,Quintal,March to Mid April
214,Iewduh(Shillong),02/22/2021,1,Rice,5600,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/22/2021,41,Ginger,4000,15,Quintal,March to Mid April
214,Iewduh(Shillong),02/22/2022,1,Rice,5100,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/22/2022,41,Ginger,3200,10,Quintal,March to Mid April
214,Iewduh(Shillong),03/22/2016,1,Rice,3500,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/22/2016,41,Ginger,2750,30,Quintal,March to Mid April
214,Iewduh(Shillong),03/22/2017,1,Rice,3700,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/22/2017,41,Ginger,1150,10,Quintal,March to Mid April
214,Iewduh(Shillong),03/22/2018,1,Rice,3900,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/22/2018,41,Ginger,2000,10,Quintal,March to Mid April
214,Iewduh(Shillong),03/22/2019,1,Rice,4150,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/22/2019,41,Ginger,6750,15,Quintal,March to Mid April
214,Iewduh(Shillong),03/22/2021,1,Rice,5500,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/22/2021,41,Ginger,3650,20,Quintal,March to Mid April
214,Iewduh(Shillong),03/22/2022,1,Rice,5100,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/22/2022,41,Ginger,3500,8,Quintal,March to Mid April
214,Iewduh(Shillong),04/22/2014,1,Rice,3500,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/22/2014,36,Tomato,2000,10,Quintal,Feb and July to August
214,Iewduh(Shillong),04/22/2014,41,Ginger,8000,6,Quintal,March to Mid April
214,Iewduh(Shillong),04/22/2016,1,Rice,3500,9,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/22/2016,36,Tomato,1900,30,Quintal,Feb and July to August
214,Iewduh(Shillong),04/22/2016,41,Ginger,2700,28,Quintal,March to Mid April
214,Iewduh(Shillong),04/22/2019,1,Rice,4200,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/22/2019,41,Ginger,6250,20,Quintal,March to Mid April
214,Iewduh(Shillong),04/22/2021,1,Rice,5500,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/22/2021,41,Ginger,4500,15,Quintal,March to Mid April
214,Iewduh(Shillong),05/22/2014,1,Rice,3500,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/22/2014,34,Potato,2000,40,Quintal,June and July
214,Iewduh(Shillong),05/22/2014,36,Tomato,2000,80,Quintal,Feb and July to August
214,Iewduh(Shillong),05/22/2014,41,Ginger,9000,20,Quintal,March to Mid April
214,Iewduh(Shillong),05/22/2015,1,Rice,3500,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/22/2015,34,Potato,750,30,Quintal,June and July
214,Iewduh(Shillong),05/22/2015,36,Tomato,2300,45,Quintal,Feb and July to August
214,Iewduh(Shillong),05/22/2015,41,Ginger,3000,16,Quintal,March to Mid April
214,Iewduh(Shillong),05/22/2017,1,Rice,3700,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/22/2017,34,Potato,1150,20,Quintal,June and July
214,Iewduh(Shillong),05/22/2017,36,Tomato,2100,50,Quintal,Feb and July to August
214,Iewduh(Shillong),05/22/2017,41,Ginger,1400,15,Quintal,March to Mid April
214,Iewduh(Shillong),05/22/2018,1,Rice,3900,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/22/2018,34,Potato,1800,25,Quintal,June and July
214,Iewduh(Shillong),05/22/2018,41,Ginger,4000,20,Quintal,March to Mid April
214,Iewduh(Shillong),05/22/2019,1,Rice,4200,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/22/2019,34,Potato,1250,80,Quintal,June and July
214,Iewduh(Shillong),05/22/2019,41,Ginger,7300,20,Quintal,March to Mid April
214,Iewduh(Shillong),06/22/2015,1,Rice,3500,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),06/22/2015,34,Potato,1050,150,Quintal,June and July
214,Iewduh(Shillong),06/22/2015,36,Tomato,3000,80,Quintal,Feb and July to August
214,Iewduh(Shillong),06/22/2015,41,Ginger,4000,15,Quintal,March to Mid April
214,Iewduh(Shillong),06/22/2016,1,Rice,3600,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),06/22/2016,34,Potato,2000,150,Quintal,June and July
214,Iewduh(Shillong),06/22/2016,36,Tomato,2100,100,Quintal,Feb and July to August
214,Iewduh(Shillong),06/22/2016,41,Ginger,2500,30,Quintal,March to Mid April
214,Iewduh(Shillong),06/22/2017,1,Rice,3700,4,Quintal,March to Mid April and November
214,Iewduh(Shillong),06/22/2017,34,Potato,1000,200,Quintal,June and July
214,Iewduh(Shillong),06/22/2017,36,Tomato,1750,85,Quintal,Feb and July to August
214,Iewduh(Shillong),06/22/2017,41,Ginger,2000,20,Quintal,March to Mid April
214,Iewduh(Shillong),07/22/2014,1,Rice,3500,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/22/2014,34,Potato,1800,350,Quintal,June and July
214,Iewduh(Shillong),07/22/2014,36,Tomato,1900,120,Quintal,Feb and July to August
214,Iewduh(Shillong),07/22/2014,41,Ginger,7750,20,Quintal,March to Mid April
214,Iewduh(Shillong),07/22/2015,1,Rice,3500,4,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/22/2015,34,Potato,1050,260,Quintal,June and July
214,Iewduh(Shillong),07/22/2015,36,Tomato,1800,200,Quintal,Feb and July to August
214,Iewduh(Shillong),07/22/2015,41,Ginger,4500,15,Quintal,March to Mid April
214,Iewduh(Shillong),07/22/2016,1,Rice,3500,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/22/2016,34,Potato,2100,130,Quintal,June and July
214,Iewduh(Shillong),07/22/2016,36,Tomato,2000,90,Quintal,Feb and July to August
214,Iewduh(Shillong),07/22/2016,41,Ginger,2500,20,Quintal,March to Mid April
214,Iewduh(Shillong),07/22/2019,1,Rice,4200,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/22/2019,34,Potato,1100,250,Quintal,June and July
214,Iewduh(Shillong),07/22/2019,41,Ginger,10500,20,Quintal,March to Mid April
214,Iewduh(Shillong),07/22/2020,1,Rice,5400,4,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/22/2020,34,Potato,2500,200,Quintal,June and July
214,Iewduh(Shillong),07/22/2020,41,Ginger,7500,35,Quintal,March to Mid April
214,Iewduh(Shillong),08/22/2014,1,Rice,3500,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/22/2014,34,Potato,2600,150,Quintal,June and July
214,Iewduh(Shillong),08/22/2014,36,Tomato,2100,125,Quintal,Feb and July to August
214,Iewduh(Shillong),08/22/2014,41,Ginger,9000,30,Quintal,March to Mid April
214,Iewduh(Shillong),08/22/2016,1,Rice,3500,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/22/2016,34,Potato,2150,120,Quintal,June and July
214,Iewduh(Shillong),08/22/2016,36,Tomato,2500,80,Quintal,Feb and July to August
214,Iewduh(Shillong),08/22/2016,41,Ginger,2750,15,Quintal,March to Mid April
214,Iewduh(Shillong),08/22/2017,1,Rice,3700,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/22/2017,34,Potato,1500,200,Quintal,June and July
214,Iewduh(Shillong),08/22/2017,36,Tomato,3500,75,Quintal,Feb and July to August
214,Iewduh(Shillong),08/22/2017,41,Ginger,3000,35,Quintal,March to Mid April
214,Iewduh(Shillong),08/22/2019,1,Rice,4300,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/22/2019,34,Potato,1350,150,Quintal,June and July
214,Iewduh(Shillong),08/22/2019,41,Ginger,1400,25,Quintal,March to Mid April
214,Iewduh(Shillong),09/22/2014,1,Rice,3500,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/22/2014,34,Potato,2700,100,Quintal,June and July
214,Iewduh(Shillong),09/22/2014,36,Tomato,2700,100,Quintal,Feb and July to August
214,Iewduh(Shillong),09/22/2014,41,Ginger,7500,30,Quintal,March to Mid April
214,Iewduh(Shillong),09/22/2015,1,Rice,3500,7,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/22/2015,34,Potato,1200,100,Quintal,June and July
214,Iewduh(Shillong),09/22/2015,36,Tomato,2200,100,Quintal,Feb and July to August
214,Iewduh(Shillong),09/22/2015,41,Ginger,4500,25,Quintal,March to Mid April
214,Iewduh(Shillong),09/22/2016,1,Rice,3500,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/22/2016,34,Potato,2000,140,Quintal,June and July
214,Iewduh(Shillong),09/22/2016,36,Tomato,2300,80,Quintal,Feb and July to August
214,Iewduh(Shillong),09/22/2016,41,Ginger,2750,45,Quintal,March to Mid April
214,Iewduh(Shillong),09/22/2017,1,Rice,3700,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/22/2017,36,Tomato,3600,75,Quintal,Feb and July to August
214,Iewduh(Shillong),09/22/2017,41,Ginger,3250,26,Quintal,March to Mid April
214,Iewduh(Shillong),09/22/2020,1,Rice,5500,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/22/2020,34,Potato,3650,200,Quintal,June and July
214,Iewduh(Shillong),09/22/2020,41,Ginger,8500,40,Quintal,March to Mid April
214,Iewduh(Shillong),09/22/2021,1,Rice,5100,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/22/2021,34,Potato,1300,100,Quintal,June and July
214,Iewduh(Shillong),09/22/2021,41,Ginger,4000,20,Quintal,March to Mid April
214,Iewduh(Shillong),10/22/2014,1,Rice,3500,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/22/2014,34,Potato,2750,100,Quintal,June and July
214,Iewduh(Shillong),10/22/2014,36,Tomato,3100,100,Quintal,Feb and July to August
214,Iewduh(Shillong),10/22/2014,41,Ginger,6500,35,Quintal,March to Mid April
214,Iewduh(Shillong),10/22/2018,1,Rice,4000,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/22/2018,34,Potato,2350,150,Quintal,June and July
214,Iewduh(Shillong),10/22/2018,41,Ginger,7500,20,Quintal,March to Mid April
214,Iewduh(Shillong),10/22/2019,1,Rice,4300,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/22/2019,34,Potato,1600,150,Quintal,June and July
214,Iewduh(Shillong),10/22/2019,41,Ginger,6750,15,Quintal,March to Mid April
214,Iewduh(Shillong),10/22/2020,1,Rice,5500,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/22/2020,34,Potato,3850,150,Quintal,June and July
214,Iewduh(Shillong),10/22/2020,41,Ginger,8500,25,Quintal,March to Mid April
214,Iewduh(Shillong),10/22/2021,1,Rice,5100,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/22/2021,34,Potato,1200,160,Quintal,June and July
214,Iewduh(Shillong),10/22/2021,41,Ginger,5000,15,Quintal,March to Mid April
214,Iewduh(Shillong),11/22/2016,1,Rice,3500,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),11/22/2016,34,Potato,1750,250,Quintal,June and July
214,Iewduh(Shillong),11/22/2016,36,Tomato,2250,90,Quintal,Feb and July to August
214,Iewduh(Shillong),11/22/2016,41,Ginger,3000,40,Quintal,March to Mid April
214,Iewduh(Shillong),11/22/2017,1,Rice,3700,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),11/22/2017,34,Potato,1600,100,Quintal,June and July
214,Iewduh(Shillong),11/22/2017,36,Tomato,3800,120,Quintal,Feb and July to August
214,Iewduh(Shillong),11/22/2017,41,Ginger,3250,30,Quintal,March to Mid April
214,Iewduh(Shillong),11/22/2018,1,Rice,4100,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),11/22/2018,34,Potato,2250,300,Quintal,June and July
214,Iewduh(Shillong),11/22/2018,41,Ginger,6500,15,Quintal,March to Mid April
214,Iewduh(Shillong),11/22/2019,1,Rice,4400,20,Quintal,March to Mid April and November
214,Iewduh(Shillong),11/22/2019,41,Ginger,6750,30,Quintal,March to Mid April
214,Iewduh(Shillong),11/22/2021,1,Rice,5100,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),11/22/2021,34,Potato,2200,160,Quintal,June and July
214,Iewduh(Shillong),11/22/2021,41,Ginger,5500,10,Quintal,March to Mid April
214,Iewduh(Shillong),12/22/2015,1,Rice,3500,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),12/22/2015,34,Potato,1400,60,Quintal,June and July
214,Iewduh(Shillong),12/22/2015,36,Tomato,2000,65,Quintal,Feb and July to August
214,Iewduh(Shillong),12/22/2015,41,Ginger,3500,35,Quintal,March to Mid April
214,Iewduh(Shillong),12/22/2016,1,Rice,3700,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),12/22/2016,34,Potato,1350,80,Quintal,June and July
214,Iewduh(Shillong),12/22/2016,36,Tomato,2150,40,Quintal,Feb and July to August
214,Iewduh(Shillong),12/22/2016,41,Ginger,2750,35,Quintal,March to Mid April
214,Iewduh(Shillong),12/22/2017,1,Rice,3700,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),12/22/2017,34,Potato,1500,25,Quintal,June and July
214,Iewduh(Shillong),12/22/2017,41,Ginger,1250,30,Quintal,March to Mid April
214,Iewduh(Shillong),12/22/2020,1,Rice,5550,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),12/22/2020,34,Potato,2200,30,Quintal,June and July
214,Iewduh(Shillong),12/22/2020,41,Ginger,3300,30,Quintal,March to Mid April
214,Iewduh(Shillong),12/22/2021,34,Potato,1450,50,Quintal,June and July
214,Iewduh(Shillong),01/23/2015,1,Rice,3500,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),01/23/2015,41,Ginger,2600,20,Quintal,March to Mid April
214,Iewduh(Shillong),01/23/2017,1,Rice,3650,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),01/23/2017,41,Ginger,1750,35,Quintal,March to Mid April
214,Iewduh(Shillong),01/23/2018,1,Rice,3900,7,Quintal,March to Mid April and November
214,Iewduh(Shillong),01/23/2018,41,Ginger,1400,20,Quintal,March to Mid April
214,Iewduh(Shillong),01/23/2020,41,Ginger,6000,35,Quintal,March to Mid April
214,Iewduh(Shillong),02/23/2015,1,Rice,3500,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/23/2015,41,Ginger,2500,30,Quintal,March to Mid April
214,Iewduh(Shillong),02/23/2016,1,Rice,3500,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/23/2016,41,Ginger,2500,25,Quintal,March to Mid April
214,Iewduh(Shillong),02/23/2017,1,Rice,3650,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/23/2017,41,Ginger,1500,15,Quintal,March to Mid April
214,Iewduh(Shillong),02/23/2018,1,Rice,3900,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/23/2018,41,Ginger,1500,25,Quintal,March to Mid April
214,Iewduh(Shillong),02/23/2021,1,Rice,5600,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/23/2021,41,Ginger,4000,20,Quintal,March to Mid April
214,Iewduh(Shillong),02/23/2022,1,Rice,5100,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),02/23/2022,41,Ginger,3300,5,Quintal,March to Mid April
214,Iewduh(Shillong),03/23/2015,1,Rice,3500,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/23/2015,41,Ginger,2500,20,Quintal,March to Mid April
214,Iewduh(Shillong),03/23/2016,1,Rice,3500,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/23/2016,41,Ginger,2700,25,Quintal,March to Mid April
214,Iewduh(Shillong),03/23/2017,1,Rice,3700,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/23/2017,41,Ginger,1150,12,Quintal,March to Mid April
214,Iewduh(Shillong),03/23/2018,1,Rice,3900,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/23/2018,41,Ginger,2000,15,Quintal,March to Mid April
214,Iewduh(Shillong),03/23/2019,1,Rice,4150,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/23/2019,41,Ginger,6750,15,Quintal,March to Mid April
214,Iewduh(Shillong),03/23/2020,1,Rice,4550,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/23/2020,41,Ginger,6200,10,Quintal,March to Mid April
214,Iewduh(Shillong),03/23/2021,1,Rice,5500,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/23/2021,41,Ginger,3500,25,Quintal,March to Mid April
214,Iewduh(Shillong),03/23/2022,1,Rice,5100,14,Quintal,March to Mid April and November
214,Iewduh(Shillong),03/23/2022,41,Ginger,3500,10,Quintal,March to Mid April
214,Iewduh(Shillong),04/23/2014,1,Rice,3500,4,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/23/2014,36,Tomato,1800,15,Quintal,Feb and July to August
214,Iewduh(Shillong),04/23/2014,41,Ginger,8250,8,Quintal,March to Mid April
214,Iewduh(Shillong),04/23/2015,1,Rice,3500,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/23/2015,36,Tomato,2100,30,Quintal,Feb and July to August
214,Iewduh(Shillong),04/23/2015,41,Ginger,2600,15,Quintal,March to Mid April
214,Iewduh(Shillong),04/23/2018,1,Rice,3900,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/23/2018,41,Ginger,3000,25,Quintal,March to Mid April
214,Iewduh(Shillong),04/23/2019,1,Rice,4200,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/23/2019,41,Ginger,6300,25,Quintal,March to Mid April
214,Iewduh(Shillong),04/23/2021,1,Rice,5500,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),04/23/2021,41,Ginger,4250,15,Quintal,March to Mid April
214,Iewduh(Shillong),05/23/2014,1,Rice,3500,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/23/2014,34,Potato,2000,80,Quintal,June and July
214,Iewduh(Shillong),05/23/2014,36,Tomato,2050,80,Quintal,Feb and July to August
214,Iewduh(Shillong),05/23/2014,41,Ginger,8500,30,Quintal,March to Mid April
214,Iewduh(Shillong),05/23/2016,1,Rice,3500,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/23/2016,34,Potato,1700,75,Quintal,June and July
214,Iewduh(Shillong),05/23/2016,36,Tomato,1350,100,Quintal,Feb and July to August
214,Iewduh(Shillong),05/23/2016,41,Ginger,2000,20,Quintal,March to Mid April
214,Iewduh(Shillong),05/23/2017,1,Rice,3700,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/23/2017,34,Potato,1150,40,Quintal,June and July
214,Iewduh(Shillong),05/23/2017,36,Tomato,1750,60,Quintal,Feb and July to August
214,Iewduh(Shillong),05/23/2017,41,Ginger,1400,25,Quintal,March to Mid April
214,Iewduh(Shillong),05/23/2018,1,Rice,3900,8,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/23/2018,34,Potato,1800,26,Quintal,June and July
214,Iewduh(Shillong),05/23/2018,41,Ginger,4000,20,Quintal,March to Mid April
214,Iewduh(Shillong),05/23/2019,1,Rice,4200,1300,Quintal,March to Mid April and November
214,Iewduh(Shillong),05/23/2019,34,Potato,1200,100,Quintal,June and July
214,Iewduh(Shillong),05/23/2019,41,Ginger,7500,20,Quintal,March to Mid April
214,Iewduh(Shillong),06/23/2014,1,Rice,3500,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),06/23/2014,34,Potato,1800,350,Quintal,June and July
214,Iewduh(Shillong),06/23/2014,36,Tomato,1700,170,Quintal,Feb and July to August
214,Iewduh(Shillong),06/23/2014,41,Ginger,8000,30,Quintal,March to Mid April
214,Iewduh(Shillong),06/23/2015,1,Rice,3500,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),06/23/2015,34,Potato,1100,180,Quintal,June and July
214,Iewduh(Shillong),06/23/2015,36,Tomato,2800,90,Quintal,Feb and July to August
214,Iewduh(Shillong),06/23/2015,41,Ginger,4000,25,Quintal,March to Mid April
214,Iewduh(Shillong),06/23/2016,1,Rice,3500,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),06/23/2016,34,Potato,1750,170,Quintal,June and July
214,Iewduh(Shillong),06/23/2016,36,Tomato,1750,150,Quintal,Feb and July to August
214,Iewduh(Shillong),06/23/2016,41,Ginger,2500,25,Quintal,March to Mid April
214,Iewduh(Shillong),06/23/2017,1,Rice,3700,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),06/23/2017,34,Potato,1050,200,Quintal,June and July
214,Iewduh(Shillong),06/23/2017,36,Tomato,1750,90,Quintal,Feb and July to August
214,Iewduh(Shillong),06/23/2017,41,Ginger,2100,15,Quintal,March to Mid April
214,Iewduh(Shillong),06/23/2020,34,Potato,1850,200,Quintal,June and July
214,Iewduh(Shillong),06/23/2020,41,Ginger,7000,20,Quintal,March to Mid April
214,Iewduh(Shillong),06/23/2021,34,Potato,1400,200,Quintal,June and July
214,Iewduh(Shillong),06/23/2021,41,Ginger,5500,10,Quintal,March to Mid April
214,Iewduh(Shillong),07/23/2014,1,Rice,3500,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/23/2014,34,Potato,1800,200,Quintal,June and July
214,Iewduh(Shillong),07/23/2014,36,Tomato,1750,150,Quintal,Feb and July to August
214,Iewduh(Shillong),07/23/2014,41,Ginger,7500,30,Quintal,March to Mid April
214,Iewduh(Shillong),07/23/2015,1,Rice,3500,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/23/2015,34,Potato,1050,180,Quintal,June and July
214,Iewduh(Shillong),07/23/2015,36,Tomato,2000,170,Quintal,Feb and July to August
214,Iewduh(Shillong),07/23/2015,41,Ginger,4500,12,Quintal,March to Mid April
214,Iewduh(Shillong),07/23/2018,1,Rice,3900,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/23/2018,34,Potato,1650,250,Quintal,June and July
214,Iewduh(Shillong),07/23/2018,41,Ginger,4500,15,Quintal,March to Mid April
214,Iewduh(Shillong),07/23/2019,1,Rice,4200,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/23/2019,34,Potato,1200,250,Quintal,June and July
214,Iewduh(Shillong),07/23/2019,41,Ginger,10500,25,Quintal,March to Mid April
214,Iewduh(Shillong),07/23/2020,1,Rice,5400,4,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/23/2020,34,Potato,2600,250,Quintal,June and July
214,Iewduh(Shillong),07/23/2020,41,Ginger,7500,30,Quintal,March to Mid April
214,Iewduh(Shillong),07/23/2021,1,Rice,5600,4,Quintal,March to Mid April and November
214,Iewduh(Shillong),07/23/2021,34,Potato,1450,300,Quintal,June and July
214,Iewduh(Shillong),07/23/2021,41,Ginger,4700,25,Quintal,March to Mid April
214,Iewduh(Shillong),08/23/2016,1,Rice,3500,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/23/2016,34,Potato,2150,80,Quintal,June and July
214,Iewduh(Shillong),08/23/2016,36,Tomato,2700,85,Quintal,Feb and July to August
214,Iewduh(Shillong),08/23/2016,41,Ginger,2750,40,Quintal,March to Mid April
214,Iewduh(Shillong),08/23/2017,1,Rice,3700,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/23/2017,34,Potato,1450,150,Quintal,June and July
214,Iewduh(Shillong),08/23/2017,36,Tomato,3500,80,Quintal,Feb and July to August
214,Iewduh(Shillong),08/23/2017,41,Ginger,3000,30,Quintal,March to Mid April
214,Iewduh(Shillong),08/23/2018,1,Rice,3900,100,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/23/2018,34,Potato,1550,150,Quintal,June and July
214,Iewduh(Shillong),08/23/2018,41,Ginger,6000,20,Quintal,March to Mid April
214,Iewduh(Shillong),08/23/2019,1,Rice,4300,15,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/23/2019,34,Potato,1300,200,Quintal,June and July
214,Iewduh(Shillong),08/23/2019,41,Ginger,14000,20,Quintal,March to Mid April
214,Iewduh(Shillong),08/23/2021,1,Rice,5400,3,Quintal,March to Mid April and November
214,Iewduh(Shillong),08/23/2021,34,Potato,1400,300,Quintal,June and July
214,Iewduh(Shillong),08/23/2021,41,Ginger,3500,20,Quintal,March to Mid April
214,Iewduh(Shillong),09/23/2014,1,Rice,3500,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/23/2014,34,Potato,3000,200,Quintal,June and July
214,Iewduh(Shillong),09/23/2014,36,Tomato,2500,30,Quintal,Feb and July to August
214,Iewduh(Shillong),09/23/2014,41,Ginger,7500,30,Quintal,March to Mid April
214,Iewduh(Shillong),09/23/2015,1,Rice,3500,4,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/23/2015,34,Potato,1200,70,Quintal,June and July
214,Iewduh(Shillong),09/23/2015,36,Tomato,2200,130,Quintal,Feb and July to August
214,Iewduh(Shillong),09/23/2015,41,Ginger,4500,20,Quintal,March to Mid April
214,Iewduh(Shillong),09/23/2016,1,Rice,3500,7,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/23/2016,34,Potato,2100,200,Quintal,June and July
214,Iewduh(Shillong),09/23/2016,36,Tomato,2200,80,Quintal,Feb and July to August
214,Iewduh(Shillong),09/23/2016,41,Ginger,2750,40,Quintal,March to Mid April
214,Iewduh(Shillong),09/23/2019,1,Rice,4300,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/23/2019,41,Ginger,12000,20,Quintal,March to Mid April
214,Iewduh(Shillong),09/23/2020,1,Rice,5500,7,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/23/2020,34,Potato,3650,180,Quintal,June and July
214,Iewduh(Shillong),09/23/2020,41,Ginger,8000,50,Quintal,March to Mid April
214,Iewduh(Shillong),09/23/2021,1,Rice,5200,5,Quintal,March to Mid April and November
214,Iewduh(Shillong),09/23/2021,34,Potato,1400,200,Quintal,June and July
214,Iewduh(Shillong),09/23/2021,41,Ginger,4000,25,Quintal,March to Mid April
214,Iewduh(Shillong),10/23/2017,1,Rice,3700,6,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/23/2017,34,Potato,1400,80,Quintal,June and July
214,Iewduh(Shillong),10/23/2017,36,Tomato,3250,80,Quintal,Feb and July to August
214,Iewduh(Shillong),10/23/2017,41,Ginger,5500,20,Quintal,March to Mid April
214,Iewduh(Shillong),10/23/2018,1,Rice,4000,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/23/2018,34,Potato,2250,150,Quintal,June and July
214,Iewduh(Shillong),10/23/2018,41,Ginger,7000,20,Quintal,March to Mid April
214,Iewduh(Shillong),10/23/2019,1,Rice,4300,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/23/2019,34,Potato,1800,200,Quintal,June and July
214,Iewduh(Shillong),10/23/2019,41,Ginger,6500,20,Quintal,March to Mid April
214,Iewduh(Shillong),10/23/2020,1,Rice,5600,10,Quintal,March to Mid April and November
214,Iewduh(Shillong),10/23/2020,34,Potato,3900,100,Quintal,June and July
214,Iewduh(Shillong),10/23/2020,41,Ginger,8500,30,Quintal,March to Mid April
214,Iewduh(Shillong),12/23/2015,1,Rice,3500,12,Quintal,March to Mid April and November
214,Iewduh(Shillong),12/23/2015,34,Potato,1400,130,Quintal,June and July
